time_s,goal_steer_deg,curr_steer_deg
1746817193.816,629.340,629.340
1746817193.916,629.340,629.340
1746817194.016,629.340,629.340
1746817194.116,629.340,629.340
1746817194.216,629.340,629.340
1746817194.316,629.340,629.340
1746817194.416,629.340,629.340
1746817194.516,629.340,629.340
1746817194.616,629.340,629.340
1746817194.717,629.340,629.340
1746817194.816,629.340,629.340
1746817194.916,629.340,629.340
1746817195.016,629.340,629.340
1746817195.116,629.340,629.340
1746817195.216,629.340,629.340
1746817195.316,629.340,629.340
1746817195.416,629.340,629.340
1746817195.516,629.340,629.340
1746817195.616,629.340,629.340
1746817195.716,629.340,629.340
1746817195.816,629.340,629.340
1746817195.916,629.340,629.340
1746817196.016,629.340,629.340
1746817196.116,629.340,629.340
1746817196.216,629.340,629.340
1746817196.316,629.340,629.340
1746817196.416,629.340,629.340
1746817196.516,629.340,629.340
1746817196.616,629.340,629.340
1746817196.716,629.340,629.340
1746817196.816,629.340,629.340
1746817196.916,629.340,629.340
1746817197.016,629.340,629.340
1746817197.116,629.340,629.340
1746817197.216,629.340,629.340
1746817197.316,629.340,629.340
1746817197.416,629.340,629.340
1746817197.516,629.340,629.340
1746817197.616,629.340,629.340
1746817197.716,629.340,629.340
1746817197.816,629.340,629.340
1746817197.916,629.340,629.340
1746817198.016,629.340,629.340
1746817198.116,629.340,629.340
1746817198.216,629.340,629.340
1746817198.316,629.340,629.340
1746817198.416,629.340,629.340
1746817198.516,629.340,629.340
1746817198.616,629.340,629.340
1746817198.716,629.340,629.340
1746817198.816,629.340,629.340
1746817198.916,629.340,629.340
1746817199.016,629.340,629.340
1746817199.116,629.340,629.340
1746817199.216,629.340,629.340
1746817199.316,629.340,629.340
1746817199.416,629.340,629.340
1746817199.516,629.340,629.340
1746817199.616,629.340,629.340
1746817199.716,629.340,629.340
1746817199.816,629.340,629.340
1746817199.916,629.340,629.340
1746817200.016,629.340,629.340
1746817200.116,629.340,629.340
1746817200.216,629.340,629.340
1746817200.316,629.340,629.340
1746817200.416,629.340,629.340
1746817200.516,629.340,629.340
1746817200.616,629.340,629.340
1746817200.716,629.340,629.340
1746817200.816,629.340,629.340
1746817200.916,629.340,629.340
1746817201.016,629.340,629.340
1746817201.116,629.340,629.340
1746817201.216,629.340,629.340
1746817201.316,629.340,629.340
1746817201.416,629.340,629.340
1746817201.516,629.340,629.340
1746817201.616,629.340,629.340
1746817201.716,629.340,629.340
1746817201.816,629.340,629.340
1746817201.916,629.340,629.340
1746817202.016,629.340,629.340
1746817202.116,629.340,629.340
1746817202.216,629.340,629.340
1746817202.316,629.340,629.340
1746817202.416,629.340,629.340
1746817202.516,629.340,629.340
1746817202.616,629.340,629.340
1746817202.716,629.340,629.340
1746817202.816,629.340,629.340
1746817202.916,629.340,629.340
1746817203.016,629.340,629.340
1746817203.116,629.340,629.340
1746817203.216,629.340,629.340
1746817203.316,629.340,629.340
1746817203.416,629.340,629.340
1746817203.516,629.340,629.340
1746817203.616,629.340,629.340
1746817203.716,629.340,629.340
1746817203.816,629.340,629.340
1746817203.916,629.340,629.340
1746817204.016,629.340,629.340
1746817204.116,629.340,629.340
1746817204.216,629.340,629.340
1746817204.316,629.340,629.340
1746817204.416,629.340,629.340
1746817204.516,629.340,629.340
1746817204.616,629.340,629.340
1746817204.716,629.340,629.340
1746817204.816,629.340,629.340
1746817204.916,629.340,629.340
1746817205.016,629.340,629.340
1746817205.116,629.340,629.340
1746817205.216,629.340,629.340
1746817205.316,629.340,629.340
1746817205.416,629.340,629.340
1746817205.516,629.340,629.340
1746817205.616,629.340,629.340
1746817205.716,629.340,629.340
1746817205.816,629.340,629.340
1746817205.916,629.340,629.340
1746817206.016,629.340,629.340
1746817206.116,629.340,629.340
1746817206.217,629.340,629.340
1746817206.316,629.340,629.340
1746817206.416,629.340,629.340
1746817206.516,629.340,629.340
1746817206.616,629.340,629.340
1746817206.716,629.340,629.340
1746817206.816,629.340,629.340
1746817206.916,629.340,629.340
1746817207.016,629.340,629.340
1746817207.116,629.340,629.340
1746817207.216,629.340,629.340
1746817207.316,629.340,629.340
1746817207.416,629.340,629.340
1746817207.517,629.340,629.340
1746817207.616,629.340,629.340
1746817207.716,629.340,629.340
1746817207.816,629.340,629.340
1746817207.920,629.340,629.340
1746817208.016,629.340,629.340
1746817208.116,629.340,629.340
1746817208.216,629.340,629.340
1746817208.316,629.340,629.340
1746817208.416,629.340,629.340
1746817208.516,629.340,629.340
1746817208.616,629.340,629.340
1746817208.716,629.340,629.340
1746817208.816,629.340,629.340
1746817208.916,629.340,629.340
1746817209.016,629.340,629.340
1746817209.116,629.340,629.340
1746817209.216,629.340,629.340
1746817209.316,629.340,629.340
1746817209.416,629.340,629.340
1746817209.516,629.340,629.340
1746817209.616,629.340,629.340
1746817209.716,629.340,629.340
1746817209.816,629.340,629.340
1746817209.916,629.340,629.340
1746817210.016,629.340,629.340
1746817210.116,629.340,629.340
1746817210.216,629.340,629.340
1746817210.316,629.340,629.340
1746817210.416,629.340,629.340
1746817210.516,629.340,629.340
1746817210.616,629.340,629.340
