time_s,goal_steer_deg,curr_steer_deg
1746815749.632,-376.360,-509.860
1746815749.733,-376.360,-376.360
1746815749.832,-376.360,-376.360
1746815749.932,-376.360,-376.360
1746815750.032,-376.360,-376.360
1746815750.132,-376.360,-376.360
1746815750.232,-376.360,-376.360
1746815750.332,-376.360,-376.360
1746815750.432,-351.100,-376.360
1746815750.532,-277.780,-351.100
1746815750.632,-277.780,-277.780
1746815750.732,-277.780,-277.780
1746815750.832,-277.780,-277.780
1746815750.932,-277.780,-277.780
1746815751.034,-277.780,-277.780
1746815751.132,-277.780,-277.780
1746815751.232,-103.890,-277.780
1746815751.333,-103.890,-103.890
1746815751.432,-103.890,-103.890
1746815751.532,-103.890,-103.890
1746815751.632,-103.890,-103.890
1746815751.732,-103.890,-103.890
1746815751.832,-79.920,-103.890
1746815751.932,142.210,-79.920
1746815752.032,143.590,142.210
1746815752.132,144.970,143.590
1746815752.232,145.690,144.970
1746815752.332,145.690,145.690
1746815752.432,145.690,145.690
1746815752.534,192.140,145.690
1746815752.632,233.760,192.140
1746815752.732,233.760,233.760
1746815752.832,233.760,233.760
1746815752.933,233.760,233.760
1746815753.032,233.760,233.760
1746815753.132,233.760,233.760
1746815753.232,307.600,233.760
1746815753.332,307.600,307.600
1746815753.432,307.600,307.600
1746815753.533,307.600,307.600
1746815753.632,307.600,307.600
1746815753.732,307.600,307.600
1746815753.832,307.600,307.600
1746815753.932,328.870,307.600
1746815754.032,339.930,328.870
1746815754.132,339.930,339.930
1746815754.232,339.930,339.930
1746815754.332,339.930,339.930
1746815754.432,339.930,339.930
1746815754.532,339.930,339.930
1746815754.634,339.930,339.930
1746815754.732,321.020,339.930
1746815754.832,321.020,321.020
1746815754.932,321.020,321.020
1746815755.032,321.020,321.020
1746815755.132,321.020,321.020
1746815755.232,321.020,321.020
1746815755.332,321.020,321.020
1746815755.432,321.020,321.020
1746815755.535,297.970,321.020
1746815755.632,233.760,297.970
1746815755.732,233.760,233.760
1746815755.832,233.760,233.760
1746815755.932,233.760,233.760
1746815756.032,233.760,233.760
1746815756.132,233.760,233.760
1746815756.232,233.760,233.760
1746815756.333,228.540,233.760
1746815756.432,113.810,228.540
1746815756.532,113.810,113.810
1746815756.632,113.810,113.810
1746815756.732,113.810,113.810
1746815756.832,-69.910,113.810
1746815756.932,-149.640,-69.910
1746815757.032,-151.090,-149.640
1746815757.133,-152.370,-151.090
1746815757.232,-152.370,-152.370
1746815757.332,-152.370,-152.370
1746815757.432,-152.370,-152.370
1746815757.532,-162.040,-152.370
1746815757.632,-224.270,-162.040
1746815757.732,-224.270,-224.270
1746815757.833,-224.270,-224.270
1746815757.932,-224.270,-224.270
1746815758.032,-233.180,-224.270
1746815758.132,-287.530,-233.180
1746815758.232,-287.530,-287.530
1746815758.332,-287.530,-287.530
1746815758.432,-287.530,-287.530
1746815758.533,-287.530,-287.530
1746815758.633,-287.530,-287.530
1746815758.732,-287.530,-287.530
1746815758.833,-287.530,-287.530
1746815758.932,-295.180,-287.530
1746815759.032,-302.980,-295.180
1746815759.132,-302.980,-302.980
1746815759.232,-302.980,-302.980
1746815759.333,-302.980,-302.980
1746815759.432,-302.980,-302.980
1746815759.532,-300.510,-302.980
1746815759.632,-275.150,-300.510
1746815759.732,-275.150,-275.150
1746815759.832,-275.150,-275.150
1746815759.932,-275.150,-275.150
1746815760.032,-275.150,-275.150
1746815760.133,-275.150,-275.150
1746815760.233,-275.150,-275.150
1746815760.333,-206.710,-275.150
1746815760.432,-206.710,-206.710
1746815760.532,-206.710,-206.710
1746815760.632,-206.710,-206.710
1746815760.732,-206.710,-206.710
1746815760.832,-206.710,-206.710
1746815760.934,-206.710,-206.710
1746815761.032,-165.260,-206.710
1746815761.132,-113.390,-165.260
1746815761.232,-113.390,-113.390
1746815761.333,-113.390,-113.390
1746815761.432,-113.390,-113.390
1746815761.532,-113.390,-113.390
1746815761.632,-72.150,-113.390
1746815761.732,-42.690,-72.150
1746815761.832,-42.690,-42.690
1746815761.932,-42.690,-42.690
1746815762.032,-42.690,-42.690
1746815762.132,-42.690,-42.690
1746815762.235,-42.690,-42.690
1746815762.332,108.240,-42.690
1746815762.433,134.400,108.240
1746815762.533,135.700,134.400
1746815762.632,136.960,135.700
1746815762.732,136.960,136.960
1746815762.832,136.960,136.960
1746815762.932,136.960,136.960
1746815763.032,136.960,136.960
1746815763.132,150.760,136.960
1746815763.233,161.240,150.760
1746815763.332,161.240,161.240
1746815763.432,161.240,161.240
1746815763.532,161.240,161.240
1746815763.632,161.240,161.240
1746815763.733,196.290,161.240
1746815763.832,194.120,196.290
1746815763.932,194.120,194.120
1746815764.032,194.120,194.120
1746815764.132,194.120,194.120
1746815764.243,194.120,194.120
1746815764.332,194.120,194.120
1746815764.432,194.120,194.120
1746815764.532,185.210,194.120
1746815764.632,170.470,185.210
1746815764.732,170.470,170.470
1746815764.832,170.470,170.470
1746815764.932,170.470,170.470
1746815765.032,170.470,170.470
1746815765.132,170.470,170.470
1746815765.232,170.470,170.470
1746815765.332,121.210,170.470
1746815765.432,89.540,121.210
1746815765.532,89.540,89.540
1746815765.632,89.540,89.540
1746815765.732,89.540,89.540
1746815765.832,89.540,89.540
1746815765.932,89.540,89.540
1746815766.032,89.540,89.540
1746815766.132,-63.090,89.540
1746815766.232,-118.050,-63.090
1746815766.332,-119.210,-118.050
1746815766.436,-120.400,-119.210
1746815766.533,-121.210,-120.400
1746815766.632,-121.210,-121.210
1746815766.733,-131.660,-121.210
1746815766.832,-191.550,-131.660
1746815766.932,-191.550,-191.550
1746815767.032,-191.550,-191.550
1746815767.132,-191.550,-191.550
1746815767.232,-191.550,-191.550
1746815767.332,-191.550,-191.550
1746815767.434,-201.020,-191.550
1746815767.532,-225.440,-201.020
1746815767.632,-225.440,-225.440
1746815767.732,-225.440,-225.440
1746815767.832,-225.440,-225.440
1746815767.932,-225.440,-225.440
1746815768.033,-225.440,-225.440
1746815768.132,-226.470,-225.440
1746815768.232,-212.390,-226.470
1746815768.332,-212.390,-212.390
1746815768.432,-212.390,-212.390
1746815768.532,-212.390,-212.390
1746815768.632,-212.390,-212.390
1746815768.732,-212.390,-212.390
1746815768.832,-203.570,-212.390
1746815768.933,-147.320,-203.570
1746815769.032,-147.320,-147.320
1746815769.132,-147.320,-147.320
1746815769.232,-147.320,-147.320
1746815769.332,-147.320,-147.320
1746815769.432,-136.350,-147.320
1746815769.533,72.250,-136.350
1746815769.632,72.970,72.250
1746815769.732,73.700,72.970
1746815769.832,74.430,73.700
1746815769.933,75.160,74.430
1746815770.032,75.880,75.160
1746815770.132,76.570,75.880
1746815770.232,83.690,76.570
1746815770.335,148.330,83.690
1746815770.433,148.330,148.330
1746815770.533,148.330,148.330
1746815770.633,148.330,148.330
1746815770.732,148.330,148.330
1746815770.833,148.330,148.330
1746815770.932,148.330,148.330
1746815771.033,190.170,148.330
1746815771.132,223.300,190.170
1746815771.232,223.300,223.300
1746815771.333,223.300,223.300
1746815771.432,230.860,223.300
1746815771.537,212.780,230.860
1746815771.632,212.780,212.780
1746815771.732,212.780,212.780
1746815771.835,212.780,212.780
1746815771.932,212.780,212.780
1746815772.032,212.780,212.780
1746815772.135,212.780,212.780
1746815772.232,182.830,212.780
1746815772.332,136.350,182.830
1746815772.432,136.350,136.350
1746815772.532,136.350,136.350
1746815772.632,136.350,136.350
1746815772.737,110.510,136.350
1746815772.832,-91.920,110.510
1746815772.932,-92.830,-91.920
1746815773.032,-93.750,-92.830
1746815773.132,-94.660,-93.750
1746815773.232,-95.570,-94.660
1746815773.332,-96.000,-95.570
1746815773.432,-126.750,-96.000
1746815773.533,-174.660,-126.750
1746815773.632,-174.660,-174.660
1746815773.732,-174.660,-174.660
1746815773.832,-174.660,-174.660
1746815773.932,-174.660,-174.660
1746815774.032,-174.660,-174.660
1746815774.132,-174.660,-174.660
1746815774.232,-218.250,-174.660
1746815774.332,-244.730,-218.250
1746815774.432,-244.730,-244.730
1746815774.532,-244.730,-244.730
1746815774.632,-244.730,-244.730
1746815774.732,-255.060,-244.730
1746815774.839,-248.560,-255.060
1746815774.932,-248.560,-248.560
1746815775.032,-248.560,-248.560
1746815775.132,-248.560,-248.560
1746815775.232,-248.560,-248.560
1746815775.332,-245.310,-248.560
1746815775.432,-214.150,-245.310
1746815775.532,-214.150,-214.150
1746815775.632,-214.150,-214.150
1746815775.732,-214.150,-214.150
1746815775.832,-214.150,-214.150
1746815775.932,-214.150,-214.150
1746815776.032,-214.150,-214.150
1746815776.135,-197.470,-214.150
1746815776.232,-136.750,-197.470
1746815776.332,-136.750,-136.750
1746815776.432,-136.750,-136.750
1746815776.532,-136.750,-136.750
1746815776.632,-136.750,-136.750
1746815776.732,-136.750,-136.750
1746815776.832,-136.750,-136.750
1746815776.932,-136.750,-136.750
1746815777.032,84.120,-136.750
1746815777.133,84.960,84.120
1746815777.232,85.800,84.960
1746815777.334,86.640,85.800
1746815777.433,87.480,86.640
1746815777.532,88.290,87.480
1746815777.633,96.620,88.290
1746815777.735,166.660,96.620
1746815777.832,166.660,166.660
1746815777.932,166.660,166.660
1746815778.032,166.660,166.660
1746815778.132,166.660,166.660
1746815778.232,166.660,166.660
1746815778.333,169.070,166.660
1746815778.433,209.070,169.070
1746815778.537,209.070,209.070
1746815778.635,209.070,209.070
1746815778.732,209.070,209.070
1746815778.833,209.070,209.070
1746815778.933,209.070,209.070
1746815779.032,217.080,209.070
1746815779.132,220.190,217.080
1746815779.232,220.190,220.190
1746815779.332,220.190,220.190
1746815779.432,220.190,220.190
1746815779.534,220.190,220.190
1746815779.633,220.190,220.190
1746815779.732,211.020,220.190
1746815779.832,169.470,211.020
1746815779.932,169.470,169.470
1746815780.032,169.470,169.470
1746815780.133,169.470,169.470
1746815780.232,169.470,169.470
1746815780.333,169.470,169.470
1746815780.432,144.070,169.470
1746815780.532,82.230,144.070
1746815780.637,82.230,82.230
1746815780.732,82.230,82.230
1746815780.832,82.230,82.230
1746815780.932,82.230,82.230
1746815781.032,82.230,82.230
1746815781.136,82.230,82.230
1746815781.233,-151.170,82.230
1746815781.332,-152.620,-151.170
1746815781.432,-154.090,-152.620
1746815781.532,-154.590,-154.090
1746815781.632,-154.590,-154.590
1746815781.732,-154.590,-154.590
1746815781.832,-154.590,-154.590
1746815781.932,-154.590,-154.590
1746815782.032,-138.590,-154.590
1746815782.133,-175.860,-138.590
1746815782.232,-175.860,-175.860
1746815782.333,-175.860,-175.860
1746815782.432,-175.860,-175.860
1746815782.532,-175.860,-175.860
1746815782.632,-175.860,-175.860
1746815782.732,-175.860,-175.860
1746815782.832,-175.860,-175.860
1746815782.932,-212.780,-175.860
1746815783.032,-212.780,-212.780
1746815783.132,-212.780,-212.780
1746815783.232,-212.780,-212.780
1746815783.333,-212.780,-212.780
1746815783.432,-212.780,-212.780
1746815783.532,-219.410,-212.780
1746815783.632,-207.890,-219.410
1746815783.732,-207.890,-207.890
1746815783.832,-207.890,-207.890
1746815783.932,-207.890,-207.890
1746815784.032,-207.890,-207.890
1746815784.132,-207.890,-207.890
1746815784.233,-207.890,-207.890
1746815784.332,-201.410,-207.890
1746815784.439,-304.830,-201.410
1746815784.532,-304.830,-304.830
1746815784.632,-304.830,-304.830
1746815784.733,-304.830,-304.830
1746815784.832,-304.830,-304.830
1746815784.932,-304.830,-304.830
1746815785.033,-241.850,-304.830
1746815785.133,-241.850,-241.850
1746815785.233,-241.850,-241.850
1746815785.334,-241.850,-241.850
1746815785.432,-241.850,-241.850
1746815785.532,-241.850,-241.850
1746815785.632,-241.850,-241.850
1746815785.732,-101.820,-241.850
1746815785.832,-31.560,-101.820
1746815785.932,-31.560,-31.560
1746815786.032,-31.560,-31.560
1746815786.132,-31.560,-31.560
1746815786.232,-31.560,-31.560
1746815786.332,38.610,-31.560
1746815786.432,125.490,38.610
1746815786.532,126.720,125.490
1746815786.632,127.940,126.720
1746815786.732,128.790,127.940
1746815786.832,128.790,128.790
1746815786.932,128.790,128.790
1746815787.032,128.790,128.790
1746815787.132,128.790,128.790
1746815787.232,260.770,128.790
1746815787.332,324.850,260.770
1746815787.432,324.850,324.850
1746815787.532,324.850,324.850
1746815787.635,324.850,324.850
1746815787.732,324.850,324.850
1746815787.832,324.850,324.850
1746815787.932,324.850,324.850
1746815788.032,324.850,324.850
1746815788.132,367.340,324.850
1746815788.232,400.490,367.340
1746815788.332,400.490,400.490
1746815788.432,400.490,400.490
