time_s,goal_steer_deg,curr_steer_deg
1746816654.608,507.200,505.670
1746816654.708,507.200,507.200
1746816654.808,507.200,507.200
1746816654.908,507.200,507.200
1746816655.008,507.200,507.200
1746816655.108,507.200,507.200
1746816655.208,507.200,507.200
1746816655.308,507.200,507.200
1746816655.408,507.200,507.200
1746816655.508,507.900,507.200
1746816655.608,507.370,507.900
1746816655.708,507.370,507.370
1746816655.808,506.670,507.370
1746816655.908,507.200,506.670
1746816656.008,507.900,507.200
1746816656.108,507.370,507.900
1746816656.208,507.370,507.370
1746816656.307,507.370,507.370
1746816656.408,503.160,507.370
1746816656.508,506.350,503.160
1746816656.607,509.860,506.350
1746816656.708,534.760,509.860
1746816656.807,534.760,534.760
1746816656.907,507.200,534.760
1746816657.008,507.200,507.200
1746816657.108,507.200,507.200
1746816657.208,507.200,507.200
1746816657.308,507.200,507.200
1746816657.407,507.200,507.200
1746816657.508,532.930,507.200
1746816657.608,532.930,532.930
1746816657.707,532.930,532.930
1746816657.808,507.370,532.930
1746816657.908,507.370,507.370
1746816658.008,507.370,507.370
1746816658.108,535.090,507.370
1746816658.207,535.090,535.090
1746816658.308,535.090,535.090
1746816658.408,532.930,535.090
1746816658.508,532.930,532.930
1746816658.608,504.820,532.930
1746816658.708,507.370,504.820
1746816658.808,507.370,507.370
1746816658.908,505.160,507.370
1746816659.008,507.370,505.160
1746816659.108,507.370,507.370
1746816659.208,507.370,507.370
1746816659.308,507.370,507.370
1746816659.408,507.370,507.370
1746816659.508,507.370,507.370
1746816659.608,507.370,507.370
1746816659.708,506.180,507.370
1746816659.808,506.180,506.180
1746816659.908,510.380,506.180
1746816660.008,507.900,510.380
1746816660.108,507.370,507.900
1746816660.208,506.180,507.370
1746816660.308,506.180,506.180
1746816660.408,506.180,506.180
1746816660.508,534.930,506.180
1746816660.608,534.930,534.930
1746816660.708,534.930,534.930
1746816660.808,507.370,534.930
1746816660.907,507.370,507.370
1746816661.008,507.370,507.370
1746816661.108,509.580,507.370
1746816661.208,509.580,509.580
1746816661.308,509.580,509.580
1746816661.408,507.030,509.580
1746816661.508,507.030,507.030
1746816661.608,535.090,507.030
1746816661.708,504.990,535.090
1746816661.808,504.990,504.990
1746816661.908,507.030,504.990
1746816662.008,535.090,507.030
1746816662.108,535.090,535.090
1746816662.208,535.090,535.090
1746816662.308,535.090,535.090
1746816662.408,535.090,535.090
1746816662.508,507.200,535.090
1746816662.608,507.200,507.200
1746816662.708,535.090,507.200
1746816662.808,507.540,535.090
1746816662.908,507.540,507.540
1746816663.008,507.540,507.540
1746816663.108,535.260,507.540
1746816663.208,535.260,535.260
1746816663.308,505.160,535.260
1746816663.408,505.160,505.160
1746816663.508,505.160,505.160
1746816663.608,507.370,505.160
1746816663.708,507.370,507.370
1746816663.808,507.370,507.370
1746816663.908,507.370,507.370
1746816664.008,507.370,507.370
1746816664.108,507.370,507.370
1746816664.208,506.670,507.370
1746816664.308,507.200,506.670
1746816664.408,507.200,507.200
1746816664.507,505.160,507.200
1746816664.608,505.160,505.160
1746816664.708,507.030,505.160
1746816664.808,509.140,507.030
1746816664.908,507.540,509.140
1746816665.008,505.160,507.540
1746816665.108,507.370,505.160
1746816665.208,507.370,507.370
1746816665.308,506.670,507.370
1746816665.408,507.200,506.670
1746816665.508,507.200,507.200
1746816665.608,505.100,507.200
1746816665.708,506.690,505.100
1746816665.808,506.690,506.690
1746816665.908,509.490,506.690
1746816666.010,507.370,509.490
1746816666.108,507.370,507.370
1746816666.208,507.370,507.370
1746816666.308,507.370,507.370
1746816666.408,533.600,507.370
1746816666.508,507.370,533.600
1746816666.607,507.370,507.370
1746816666.708,507.370,507.370
1746816666.808,507.370,507.370
1746816666.908,507.370,507.370
1746816667.008,507.370,507.370
1746816667.108,507.370,507.370
1746816667.208,507.370,507.370
1746816667.308,505.330,507.370
1746816667.408,505.330,505.330
1746816667.508,507.540,505.330
1746816667.608,506.840,507.540
1746816667.708,507.370,506.840
1746816667.808,505.160,507.370
1746816667.908,505.160,505.160
1746816668.008,505.160,505.160
1746816668.108,507.370,505.160
1746816668.208,507.370,507.370
1746816668.308,507.370,507.370
1746816668.408,508.070,507.370
1746816668.510,507.540,508.070
1746816668.608,506.840,507.540
1746816668.708,507.370,506.840
1746816668.808,507.370,507.370
1746816668.908,505.970,507.370
1746816669.008,507.030,505.970
1746816669.107,507.030,507.030
1746816669.208,508.430,507.030
1746816669.307,507.370,508.430
1746816669.408,507.370,507.370
1746816669.508,508.070,507.370
1746816669.608,507.540,508.070
1746816669.708,507.540,507.540
1746816669.808,509.410,507.540
1746816669.908,509.410,509.410
1746816670.008,509.410,509.410
1746816670.108,507.370,509.410
1746816670.209,507.370,507.370
1746816670.308,509.580,507.370
1746816670.407,535.090,509.580
1746816670.508,535.090,535.090
1746816670.608,505.160,535.090
1746816670.708,507.370,505.160
1746816670.808,507.370,507.370
1746816670.908,507.370,507.370
1746816671.008,507.370,507.370
1746816671.108,535.260,507.370
1746816671.208,426.540,535.260
1746816671.308,426.540,426.540
1746816671.408,507.540,426.540
1746816671.507,532.930,507.540
1746816671.607,532.930,532.930
1746816671.708,505.160,532.930
1746816671.808,505.160,505.160
1746816671.908,505.160,505.160
1746816672.008,507.370,505.160
1746816672.108,507.370,507.370
1746816672.208,507.370,507.370
1746816672.308,507.370,507.370
1746816672.408,507.370,507.370
1746816672.508,509.750,507.370
1746816672.608,532.930,509.750
1746816672.708,532.930,532.930
1746816672.808,507.540,532.930
1746816672.908,509.750,507.540
1746816673.008,509.750,509.750
1746816673.108,507.370,509.750
1746816673.208,507.370,507.370
1746816673.308,507.370,507.370
