timestamp,longitude,latitude
2025-05-09T13:34:59,-88.23538324599676,40.09280002750149
2025-05-09T13:34:59,-88.2353832460303,40.09280002755578
2025-05-09T13:34:59,-88.23538324604796,40.09280002759677
2025-05-09T13:34:59,-88.23538324602305,40.092800027597896
2025-05-09T13:34:59,-88.23538324607458,40.0928000276423
2025-05-09T13:34:59,-88.235383246161,40.09280002770929
2025-05-09T13:34:59,-88.2353832461753,40.0928000277251
2025-05-09T13:34:59,-88.23538324620715,40.0928000277548
2025-05-09T13:34:59,-88.23538324615112,40.092800027720955
2025-05-09T13:34:59,-88.23538324618612,40.09280002774637
2025-05-09T13:34:59,-88.23538324626256,40.09280002781353
2025-05-09T13:34:59,-88.23538324641628,40.09280002793025
2025-05-09T13:34:59,-88.23538324646859,40.092800027965836
2025-05-09T13:34:59,-88.23538324653498,40.09280002801663
2025-05-09T13:34:59,-88.23538324663195,40.092800028086465
2025-05-09T13:34:59,-88.23538324671419,40.09280002815313
2025-05-09T13:34:59,-88.235383246794,40.0928000282203
2025-05-09T13:34:59,-88.23538324687853,40.092800028284515
2025-05-09T13:34:59,-88.2353832470516,40.09280002841034
2025-05-09T13:34:59,-88.23538324711471,40.09280002847904
2025-05-09T13:34:59,-88.23538324729903,40.09280002863118
2025-05-09T13:34:59,-88.23538324734281,40.09280002868421
2025-05-09T13:34:59,-88.2353832474095,40.09280002875404
2025-05-09T13:34:59,-88.23538324747976,40.0928000288233
2025-05-09T13:34:59,-88.23538324757975,40.092800028901024
2025-05-09T13:34:59,-88.23538324767779,40.092800028979596
2025-05-09T13:34:59,-88.23538325704804,40.092800044925646
2025-05-09T13:34:59,-88.23538325713417,40.09280004505013
2025-05-09T13:34:59,-88.23538325727999,40.0928000452195
2025-05-09T13:34:59,-88.23538325742533,40.09280004538947
2025-05-09T13:34:59,-88.2353832575612,40.09280004555955
2025-05-09T13:34:59,-88.23538325762087,40.09280004568459
2025-05-09T13:34:59,-88.2353832577228,40.09280004584344
2025-05-09T13:34:59,-88.23538325788786,40.09280004605651
2025-05-09T13:34:59,-88.2353832580409,40.092800046281155
2025-05-09T13:34:59,-88.235383258179,40.09280004651882
2025-05-09T13:34:59,-88.23538325839635,40.09280004682439
2025-05-09T13:34:59,-88.23538325856379,40.092800047113705
2025-05-09T13:34:59,-88.23538325875289,40.09280004741608
2025-05-09T13:34:59,-88.23538325888032,40.09280004768969
