timestamp,longitude,latitude
2025-05-09T13:52:01,-88.23571533453284,40.09280087833756
2025-05-09T13:52:01,-88.23571533460115,40.09280087840063
2025-05-09T13:52:01,-88.2357153347584,40.09280087850368
2025-05-09T13:52:01,-88.23571533490268,40.09280087859037
2025-05-09T13:52:01,-88.23571533510615,40.092800878710214
2025-05-09T13:52:01,-88.2357153352606,40.09280087879752
2025-05-09T13:52:01,-88.2357153353843,40.09280087887794
2025-05-09T13:52:01,-88.23571533564265,40.09280087905199
2025-05-09T13:52:01,-88.23571533587194,40.09280087920455
2025-05-09T13:52:01,-88.23571533609339,40.09280087936777
2025-05-09T13:52:01,-88.2357153362889,40.0928008795217
2025-05-09T13:52:01,-88.23571533645925,40.0928008796701
2025-05-09T13:52:01,-88.23571533667844,40.09280087985769
2025-05-09T13:52:01,-88.23571533696563,40.09280088009095
2025-05-09T13:52:01,-88.23571533720929,40.092800880307195
2025-05-09T13:52:01,-88.23571533742243,40.09280088049319
2025-05-09T13:52:01,-88.23571533761066,40.09280088064906
2025-05-09T13:52:01,-88.23571533778957,40.092800880791195
2025-05-09T13:52:01,-88.23571533806899,40.09280088097778
2025-05-09T13:52:01,-88.23571533828486,40.092800881098356
2025-05-09T13:52:01,-88.23571533843251,40.09280088116438
2025-05-09T13:52:01,-88.23571533862972,40.09280088124954
2025-05-09T13:52:01,-88.23571533887349,40.092800881346285
2025-05-09T13:52:01,-88.2357153390622,40.09280088139147
2025-05-09T13:52:01,-88.23571533931568,40.09280088146231
2025-05-09T13:52:01,-88.23571533952139,40.09280088149008
2025-05-09T13:52:01,-88.23571533977903,40.09280088154486
2025-05-09T13:52:01,-88.23571534000428,40.092800881577304
2025-05-09T13:52:01,-88.23571534026851,40.092800881640365
2025-05-09T13:52:01,-88.23571534045921,40.092800881657894
2025-05-09T13:52:01,-88.23571534068493,40.09280088170671
2025-05-09T13:52:01,-88.23571534097009,40.09280088179954
2025-05-09T13:52:01,-88.23571534119202,40.092800881867866
2025-05-09T13:52:01,-88.23571534149912,40.09280088200858
2025-05-09T13:52:01,-88.23571534165758,40.09280088206492
2025-05-09T13:52:02,-88.23571533580943,40.09280089385483
2025-05-09T13:52:02,-88.23571533602633,40.092800894066805
2025-05-09T13:52:02,-88.2357153362038,40.09280089425988
2025-05-09T13:52:02,-88.23571533638801,40.092800894446555
2025-05-09T13:52:02,-88.23571533655101,40.09280089461768
2025-05-09T13:52:02,-88.23571533668017,40.09280089475953
2025-05-09T13:52:02,-88.23571533679862,40.09280089489899
2025-05-09T13:52:02,-88.23571533691795,40.09280089503511
2025-05-09T13:52:02,-88.2357153370148,40.09280089515936
2025-05-09T13:52:02,-88.23571533717158,40.09280089532929
2025-05-09T13:52:02,-88.2357153372203,40.09280089543818
2025-05-09T13:52:02,-88.23571533732105,40.092800895585746
2025-05-09T13:52:02,-88.23571533734301,40.09280089569291
2025-05-09T13:52:02,-88.23571533741115,40.0928008958362
2025-05-09T13:52:02,-88.23571533749198,40.09280089598065
2025-05-09T13:52:02,-88.23571533764685,40.09280089617715
2025-05-09T13:52:02,-88.23571533769879,40.0928008963176
2025-05-09T13:52:02,-88.23571533779838,40.09280089647991
2025-05-09T13:52:02,-88.2357153378607,40.09280089661814
2025-05-09T13:52:02,-88.23571533801446,40.09280089680934
2025-05-09T13:52:02,-88.2357153381291,40.092800896977316
2025-05-09T13:52:02,-88.23571533821485,40.09280089712125
2025-05-09T13:52:02,-88.23571533826444,40.09280089722591
2025-05-09T13:52:02,-88.23571533845112,40.09280089739686
2025-05-09T13:52:02,-88.23571533856546,40.09280089750069
2025-05-09T13:52:02,-88.23571533869332,40.092800897605485
2025-05-09T13:52:02,-88.23571533893198,40.09280089776909
2025-05-09T13:52:02,-88.23571533911061,40.092800897879215
2025-05-09T13:52:02,-88.23571533934664,40.09280089801134
2025-05-09T13:52:02,-88.23571533962091,40.092800898159744
2025-05-09T13:52:02,-88.2357153398167,40.092800898262546
2025-05-09T13:52:02,-88.23571534011553,40.09280089842599
