timestamp,longitude,latitude
2025-05-09T13:33:28,-88.23538325724128,40.09280010081071
2025-05-09T13:33:28,-88.23538325749624,40.09280010081263
2025-05-09T13:33:28,-88.23538325778492,40.09280010083153
2025-05-09T13:33:28,-88.2353832579131,40.09280010073404
2025-05-09T13:33:28,-88.23538326477956,40.09280010497711
2025-05-09T13:33:28,-88.23538326508776,40.092800104954875
2025-05-09T13:33:28,-88.23538326546738,40.092800105005786
2025-05-09T13:33:28,-88.23538326587096,40.0928001050898
2025-05-09T13:33:28,-88.23538326610493,40.092800105106306
2025-05-09T13:33:28,-88.23538326632757,40.09280010515615
2025-05-09T13:33:28,-88.23538326657349,40.09280010526554
2025-05-09T13:33:28,-88.23538326681889,40.0928001053978
2025-05-09T13:33:28,-88.23538326707657,40.092800105563754
2025-05-09T13:33:28,-88.23538326732785,40.092800105753724
2025-05-09T13:33:28,-88.23538326741179,40.09280010585207
2025-05-09T13:33:28,-88.23538326751769,40.092800105975535
2025-05-09T13:33:28,-88.23538326765106,40.092800106114595
2025-05-09T13:33:28,-88.2353832677465,40.092800106219805
2025-05-09T13:33:28,-88.23538326786142,40.092800106324155
2025-05-09T13:33:28,-88.23538326796252,40.09280010637994
2025-05-09T13:33:28,-88.23538326811371,40.09280010643435
2025-05-09T13:33:28,-88.235383268225,40.09280010644542
2025-05-09T13:33:28,-88.23538326838406,40.09280010646771
2025-05-09T13:33:28,-88.23538326854214,40.092800106474876
2025-05-09T13:33:28,-88.23538326871078,40.09280010648356
2025-05-09T13:33:28,-88.23538326881247,40.09280010644094
2025-05-09T13:33:28,-88.2353832689472,40.09280010643165
2025-05-09T13:33:28,-88.23538326912198,40.092800106476716
2025-05-09T13:33:28,-88.2353832692434,40.09280010649158
2025-05-09T13:33:28,-88.23538326938424,40.09280010653001
2025-05-09T13:33:28,-88.2353832695054,40.092800106555664
2025-05-09T13:33:28,-88.23538326961996,40.092800106586424
2025-05-09T13:33:28,-88.23538326981881,40.092800106677004
2025-05-09T13:33:28,-88.2353832700295,40.09280010677695
2025-05-09T13:33:28,-88.23538327025526,40.09280010685723
2025-05-09T13:33:28,-88.23538327049431,40.09280010692644
